"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MANALIPETC","EQ","29-Mar-2019","         25.00","         25.00","         25.60","         25.00","         25.30","         25.20","         25.33","     187046","             4738407.10","        611","     123307","         65.92"
"MANALIPETC","EQ","01-Apr-2019","         25.20","         25.40","         26.60","         25.40","         26.50","         26.40","         26.18","     367045","             9608790.60","       1257","     197819","         53.90"
"MANALIPETC","EQ","02-Apr-2019","         26.40","         26.65","         26.90","         26.20","         26.80","         26.60","         26.57","     199260","             5293536.45","        792","     117696","         59.07"
"MANALIPETC","EQ","03-Apr-2019","         26.60","         26.75","         27.25","         26.20","         26.40","         26.35","         26.81","     289605","             7763161.90","        986","     192922","         66.62"
"MANALIPETC","EQ","04-Apr-2019","         26.35","         26.50","         26.50","         26.00","         26.25","         26.15","         26.15","     122977","             3216306.10","        421","      83266","         67.71"
"MANALIPETC","EQ","05-Apr-2019","         26.15","         26.25","         26.60","         26.00","         26.35","         26.30","         26.33","      91005","             2395720.60","        464","      53862","         59.19"
"MANALIPETC","EQ","08-Apr-2019","         26.30","         26.15","         26.90","         26.05","         26.45","         26.20","         26.53","     201420","             5343935.85","        577","     104710","         51.99"
"MANALIPETC","EQ","09-Apr-2019","         26.20","         25.85","         26.40","         25.85","         26.20","         26.10","         26.24","     106932","             2805688.75","        513","      56616","         52.95"
"MANALIPETC","EQ","10-Apr-2019","         26.10","         26.10","         26.30","         25.90","         26.15","         26.00","         26.04","      98132","             2555347.80","        349","      69123","         70.44"
"MANALIPETC","EQ","11-Apr-2019","         26.00","         26.10","         26.30","         25.70","         25.95","         25.80","         25.92","     169800","             4401545.75","        491","     102410","         60.31"
"MANALIPETC","EQ","12-Apr-2019","         25.80","         25.85","         26.30","         25.80","         26.10","         26.05","         26.00","     268653","             6985630.60","        965","     134776","         50.17"
"MANALIPETC","EQ","15-Apr-2019","         26.05","         26.30","         27.50","         26.00","         27.00","         26.90","         26.94","     441982","            11906760.35","       1546","     234785","         53.12"
"MANALIPETC","EQ","16-Apr-2019","         26.90","         27.00","         27.35","         26.40","         26.55","         26.60","         26.77","     189472","             5071537.80","        735","     127885","         67.50"
"MANALIPETC","EQ","18-Apr-2019","         26.60","         27.70","         28.45","         26.95","         27.45","         27.45","         27.66","    1221333","            33787772.80","       5128","     467027","         38.24"
"MANALIPETC","EQ","22-Apr-2019","         27.45","         27.50","         27.50","         26.45","         26.60","         26.65","         26.83","     122795","             3294097.40","        580","      67234","         54.75"
"MANALIPETC","EQ","23-Apr-2019","         26.65","         27.00","         27.60","         26.80","         26.90","         26.90","         27.10","     211630","             5735668.40","        993","     113721","         53.74"
"MANALIPETC","EQ","24-Apr-2019","         26.90","         26.75","         27.25","         26.75","         26.95","         26.95","         27.00","     140147","             3783324.45","        532","      93175","         66.48"
"MANALIPETC","EQ","25-Apr-2019","         26.95","         27.00","         27.15","         26.55","         26.95","         26.80","         26.81","     107238","             2874536.70","        370","      80123","         74.72"
"MANALIPETC","EQ","26-Apr-2019","         26.80","         26.95","         27.00","         26.60","         26.60","         26.70","         26.79","      92068","             2466820.00","        289","      66246","         71.95"
"MANALIPETC","EQ","30-Apr-2019","         26.70","         26.60","         26.65","         25.60","         25.85","         26.00","         26.12","      91838","             2398913.65","        547","      67537","         73.54"
"MANALIPETC","EQ","02-May-2019","         26.00","         26.05","         26.25","         25.40","         25.50","         25.55","         25.73","     108213","             2784068.90","        641","      79121","         73.12"
"MANALIPETC","EQ","03-May-2019","         25.55","         25.75","         26.00","         25.40","         25.70","         25.45","         25.64","      93881","             2407462.90","        466","      70131","         74.70"
"MANALIPETC","EQ","06-May-2019","         25.45","         25.40","         25.75","         24.70","         25.00","         25.00","         25.08","     101507","             2546141.95","        785","      80523","         79.33"
"MANALIPETC","EQ","07-May-2019","         25.00","         25.05","         25.60","         24.20","         24.80","         24.50","         24.98","     201624","             5036829.75","       1061","      99389","         49.29"
"MANALIPETC","EQ","08-May-2019","         24.50","         24.65","         24.70","         23.95","         24.50","         24.10","         24.29","     131803","             3201380.45","        798","      80026","         60.72"
"MANALIPETC","EQ","09-May-2019","         24.10","         24.50","         24.50","         23.35","         23.65","         23.60","         23.65","     126451","             2991058.20","        858","      70542","         55.79"
"MANALIPETC","EQ","10-May-2019","         23.60","         23.65","         23.95","         23.10","         23.50","         23.50","         23.58","      90667","             2138210.40","        705","      58670","         64.71"
"MANALIPETC","EQ","13-May-2019","         23.50","         23.50","         23.50","         22.95","         22.95","         23.00","         23.10","      84238","             1946082.35","        673","      64903","         77.05"
"MANALIPETC","EQ","14-May-2019","         23.00","         23.00","         23.45","         22.50","         23.15","         23.00","         22.97","      99743","             2291239.50","        683","      62551","         62.71"
"MANALIPETC","EQ","15-May-2019","         23.00","         23.60","         25.00","         23.30","         24.10","         24.20","         24.43","     233101","             5693982.90","       1430","     127976","         54.90"
"MANALIPETC","EQ","16-May-2019","         24.20","         24.50","         24.75","         23.25","         23.80","         23.45","         23.66","      98927","             2340653.60","        845","      63056","         63.74"
"MANALIPETC","EQ","17-May-2019","         23.45","         23.65","         23.75","         22.90","         23.15","         23.15","         23.23","     104503","             2427743.75","        651","      68229","         65.29"
"MANALIPETC","EQ","20-May-2019","         23.15","         24.80","         24.80","         23.80","         24.45","         24.30","         24.23","     170043","             4120253.25","       1007","     116180","         68.32"
"MANALIPETC","EQ","21-May-2019","         24.30","         25.00","         25.35","         24.45","         24.95","         25.05","         24.86","     296135","             7361117.35","       1500","     169003","         57.07"
"MANALIPETC","EQ","22-May-2019","         25.05","         24.75","         25.20","         24.40","         25.00","         24.95","         24.65","     137767","             3395574.00","        662","      93736","         68.04"
"MANALIPETC","EQ","23-May-2019","         24.95","         25.20","         25.85","         24.35","         24.90","         24.75","         25.06","     199193","             4991344.95","        928","     147426","         74.01"
"MANALIPETC","EQ","24-May-2019","         24.75","         25.00","         25.50","         24.85","         25.40","         25.30","         25.27","     130673","             3301828.50","        803","     107072","         81.94"
"MANALIPETC","EQ","27-May-2019","         25.30","         25.50","         26.30","         25.35","         26.05","         26.15","         25.98","     271659","             7056730.65","       1262","     204155","         75.15"
"MANALIPETC","EQ","28-May-2019","         26.15","         26.30","         27.00","         26.00","         26.60","         26.60","         26.63","     371233","             9886428.95","       1484","     188897","         50.88"
"MANALIPETC","EQ","29-May-2019","         26.60","         26.70","         26.70","         25.65","         25.90","         25.85","         26.14","     201060","             5255696.65","        704","     146078","         72.65"
"MANALIPETC","EQ","30-May-2019","         25.85","         26.05","         26.05","         25.55","         25.65","         25.75","         25.76","      78433","             2020097.50","        352","      59586","         75.97"
"MANALIPETC","EQ","31-May-2019","         25.75","         25.75","         25.90","         25.15","         25.25","         25.25","         25.34","     116081","             2941320.75","        413","      95590","         82.35"
"MANALIPETC","EQ","03-Jun-2019","         25.25","         25.10","         25.40","         24.55","         24.70","         24.80","         24.92","     158818","             3957898.95","        829","      79423","         50.01"
"MANALIPETC","EQ","04-Jun-2019","         24.80","         24.55","         25.05","         24.50","         24.90","         24.75","         24.81","      69352","             1720576.00","        465","      44214","         63.75"
"MANALIPETC","EQ","06-Jun-2019","         24.75","         24.95","         26.20","         24.35","         24.70","         24.65","         24.94","      91720","             2287815.05","        717","      53934","         58.80"
"MANALIPETC","EQ","07-Jun-2019","         24.65","         24.50","         24.65","         24.25","         24.50","         24.35","         24.44","      79213","             1935685.05","        418","      66429","         83.86"
"MANALIPETC","EQ","10-Jun-2019","         24.35","         24.70","         24.70","         24.00","         24.30","         24.20","         24.29","      88091","             2139353.65","        528","      58572","         66.49"
"MANALIPETC","EQ","11-Jun-2019","         24.20","         24.35","         24.60","         23.90","         24.20","         24.10","         24.07","     151218","             3639240.85","        737","     109075","         72.13"
"MANALIPETC","EQ","12-Jun-2019","         24.10","         23.90","         24.20","         23.75","         23.75","         23.85","         23.90","      94820","             2266642.50","        536","      67140","         70.81"
"MANALIPETC","EQ","13-Jun-2019","         23.85","         24.15","         24.15","         23.50","         24.00","         23.85","         23.75","      99418","             2361511.75","        550","      70661","         71.07"
"MANALIPETC","EQ","14-Jun-2019","         23.85","         23.50","         23.90","         23.30","         23.30","         23.45","         23.58","      79316","             1870419.55","        470","      61245","         77.22"
"MANALIPETC","EQ","17-Jun-2019","         23.45","         23.45","         23.65","         21.75","         22.85","         22.60","         22.85","     141266","             3228063.25","       1076","     102085","         58.01"
"MANALIPETC","EQ","18-Jun-2019","         22.60","         23.00","         23.30","         22.50","         22.75","         22.65","         22.91","      90630","             2076018.95","        551","      59933","         53.25"
"MANALIPETC","EQ","19-Jun-2019","         22.65","         22.65","         23.00","         22.05","         22.40","         22.40","         22.54","      83679","             1886458.95","        405","      59046","         70.56"
"MANALIPETC","EQ","20-Jun-2019","         22.40","         22.40","         22.90","         22.20","         22.50","         22.60","         22.54","      79162","             1784698.90","        376","      54169","         68.43"
"MANALIPETC","EQ","21-Jun-2019","         22.60","         23.00","         23.00","         22.25","         22.45","         22.35","         22.49","     111411","             2506007.20","        509","      68779","         61.73"
"MANALIPETC","EQ","24-Jun-2019","         22.35","         22.35","         22.70","         22.15","         22.40","         22.40","         22.39","     101083","             2263624.30","        487","      63711","         63.03"
"MANALIPETC","EQ","25-Jun-2019","         22.40","         22.35","         22.60","         22.20","         22.30","         22.35","         22.41","      65773","             1473716.85","        285","      44847","         68.18"
"MANALIPETC","EQ","26-Jun-2019","         22.35","         22.60","         23.10","         22.30","         22.90","         22.85","         22.82","     137208","             3131268.70","        547","      71003","         51.75"
"MANALIPETC","EQ","27-Jun-2019","         22.85","         22.85","         23.20","         22.75","         22.90","         22.85","         22.96","     117806","             2704740.60","        451","      63406","         53.82"
"MANALIPETC","EQ","28-Jun-2019","         22.85","         23.10","         23.20","         22.60","         22.70","         22.70","         22.88","      84808","             1940179.55","        392","      55575","         65.53"
"MANALIPETC","EQ","01-Jul-2019","         22.70","         22.95","         23.00","         22.60","         22.95","         22.80","         22.80","      47979","             1093807.75","        287","      29990","         62.51"
"MANALIPETC","EQ","02-Jul-2019","         22.80","         22.80","         22.95","         22.60","         22.65","         22.65","         22.74","      46589","             1059395.30","        270","      28278","         60.70"
"MANALIPETC","EQ","03-Jul-2019","         22.65","         22.95","         23.00","         22.60","         22.85","         22.80","         22.81","      84047","             1916929.85","        425","      62397","         74.24"
"MANALIPETC","EQ","04-Jul-2019","         22.80","         22.65","         23.00","         22.65","         22.80","         22.90","         22.87","      44781","             1024025.50","        226","      29758","         66.45"
"MANALIPETC","EQ","05-Jul-2019","         22.90","         23.10","         23.35","         22.70","         22.85","         23.00","         22.96","      62267","             1429586.05","        429","      42385","         68.07"
"MANALIPETC","EQ","08-Jul-2019","         23.00","         23.05","         23.75","         22.20","         22.70","         22.60","         22.80","     103243","             2353809.90","        632","      72585","         70.31"
"MANALIPETC","EQ","09-Jul-2019","         22.60","         22.10","         23.05","         22.10","         22.60","         22.60","         22.66","      83274","             1886893.65","        363","      50281","         60.38"
"MANALIPETC","EQ","10-Jul-2019","         22.60","         22.60","         23.10","         22.55","         22.65","         22.70","         22.73","      61239","             1391683.20","        270","      40571","         66.25"
"MANALIPETC","EQ","11-Jul-2019","         22.70","         22.70","         22.90","         22.70","         22.90","         22.75","         22.75","      45451","             1033954.30","        210","      37401","         82.29"
"MANALIPETC","EQ","12-Jul-2019","         22.75","         22.70","         22.95","         22.70","         22.90","         22.80","         22.81","      57655","             1315113.80","        208","      40244","         69.80"
"MANALIPETC","EQ","15-Jul-2019","         22.80","         23.00","         23.70","         21.50","         22.50","         22.65","         23.10","     246364","             5691772.80","        710","     157175","         63.80"
"MANALIPETC","EQ","16-Jul-2019","         22.65","         22.90","         23.50","         22.50","         23.50","         23.15","         23.11","      91624","             2117489.30","        439","      71058","         77.55"
"MANALIPETC","EQ","17-Jul-2019","         23.15","         23.50","         23.50","         23.10","         23.20","         23.20","         23.32","      51582","             1202919.60","        269","      37091","         71.91"
"MANALIPETC","EQ","18-Jul-2019","         23.20","         23.50","         23.50","         22.20","         22.70","         22.55","         22.82","     114834","             2620559.05","        597","      78362","         68.24"
"MANALIPETC","EQ","19-Jul-2019","         22.55","         23.10","         23.10","         22.55","         22.55","         22.65","         22.74","      86953","             1977518.75","        420","      55758","         64.12"
"MANALIPETC","EQ","22-Jul-2019","         22.65","         22.20","         22.80","         21.70","         21.95","         21.90","         22.15","      98114","             2173116.35","        520","      74494","         75.93"
"MANALIPETC","EQ","23-Jul-2019","         21.90","         22.05","         22.20","         21.75","         21.75","         21.85","         21.97","     256914","             5643315.65","        563","     170678","         66.43"
