"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MANALIPETC","EQ","04-Apr-2022","        114.95","        116.80","        120.00","        116.40","        118.50","        118.25","        118.39","    1160589","           137403759.20","      12215","     582710","         50.21"
"MANALIPETC","EQ","05-Apr-2022","        118.25","        119.20","        119.50","        115.50","        116.95","        116.55","        117.86","     580070","            68366315.50","       7549","     308744","         53.23"
"MANALIPETC","EQ","06-Apr-2022","        116.55","        116.80","        119.65","        115.50","        118.30","        117.30","        117.70","     516780","            60823627.15","       6411","     230508","         44.60"
"MANALIPETC","EQ","07-Apr-2022","        117.30","        120.00","        128.50","        119.95","        125.65","        124.55","        124.59","    3263686","           406618472.15","      36889","    1217501","         37.30"
"MANALIPETC","EQ","08-Apr-2022","        124.55","        127.00","        130.00","        125.05","        126.80","        126.45","        127.32","    1882910","           239741015.35","      16944","     767755","         40.77"
"MANALIPETC","EQ","11-Apr-2022","        126.45","        127.20","        132.55","        126.20","        129.10","        128.25","        129.54","    2059632","           266801023.95","      18341","     777754","         37.76"
"MANALIPETC","EQ","12-Apr-2022","        128.25","        127.40","        133.00","        123.70","        131.05","        130.80","        128.86","    2038489","           262675497.50","      18928","     654893","         32.13"
"MANALIPETC","EQ","13-Apr-2022","        130.80","        132.45","        133.70","        126.05","        127.05","        127.05","        129.71","     908464","           117834599.40","      11193","     404104","         44.48"
"MANALIPETC","EQ","18-Apr-2022","        127.05","        126.40","        126.40","        123.60","        124.75","        124.45","        124.53","     665185","            82835589.85","       7053","     310528","         46.68"
"MANALIPETC","EQ","19-Apr-2022","        124.45","        125.80","        137.80","        125.00","        128.60","        131.30","        133.48","    6154570","           821523707.70","      41541","    1469438","         23.88"
"MANALIPETC","EQ","20-Apr-2022","        131.30","        131.60","        145.75","        129.70","        144.00","        142.40","        140.01","   12118304","          1696642954.50","      69919","    2836377","         23.41"
"MANALIPETC","EQ","21-Apr-2022","        142.40","        146.00","        149.65","        140.50","        141.95","        142.20","        145.07","    7544982","          1094585730.35","      50842","    2118575","         28.08"
"MANALIPETC","EQ","22-Apr-2022","        142.20","        140.90","        144.70","        140.05","        142.05","        141.45","        142.03","    2541633","           360978781.80","      18129","     708211","         27.86"
"MANALIPETC","EQ","25-Apr-2022","        141.45","        139.80","        139.80","        134.10","        135.30","        135.15","        136.49","    1678528","           229095280.10","      15592","     656464","         39.11"
"MANALIPETC","EQ","26-Apr-2022","        135.15","        137.40","        138.45","        130.60","        131.95","        131.55","        133.99","    1360994","           182360306.00","      11587","     522459","         38.39"
"MANALIPETC","EQ","27-Apr-2022","        131.55","        129.50","        132.55","        125.70","        128.30","        128.30","        128.22","    1606198","           205941737.70","      13605","     595227","         37.06"
"MANALIPETC","EQ","28-Apr-2022","        128.30","        130.00","        137.00","        129.55","        132.35","        131.35","        134.17","    2453349","           329166999.20","      17365","     594313","         24.22"
"MANALIPETC","EQ","29-Apr-2022","        131.35","        132.50","        137.50","        131.00","        131.70","        131.80","        133.59","    1855272","           247837455.05","      12729","     397782","         21.44"
"MANALIPETC","EQ","02-May-2022","        131.80","        130.55","        140.70","        127.05","        134.30","        135.25","        133.90","    2351489","           314862248.95","      16762","     452172","         19.23"
"MANALIPETC","EQ","04-May-2022","        135.25","        135.75","        136.70","        126.05","        128.50","        128.00","        131.74","    1393008","           183520396.75","      10726","     504249","         36.20"
"MANALIPETC","EQ","05-May-2022","        128.00","        129.90","        130.95","        122.15","        128.65","        123.35","        126.91","     990804","           125743927.70","       9109","     338750","         34.19"
"MANALIPETC","EQ","06-May-2022","        123.35","        120.00","        121.50","        116.90","        117.40","        117.85","        119.19","    1082768","           129055901.05","      10441","     443044","         40.92"
"MANALIPETC","EQ","09-May-2022","        117.85","        117.85","        117.85","        111.00","        112.75","        112.55","        113.32","     895310","           101458039.70","      10395","     319431","         35.68"
"MANALIPETC","EQ","10-May-2022","        112.55","        112.60","        115.70","        104.00","        106.90","        106.80","        111.18","     830585","            92345828.30","       9812","     333160","         40.11"
"MANALIPETC","EQ","11-May-2022","        106.80","        107.70","        109.40","         98.65","        103.75","        103.50","        103.11","    1345685","           138751594.95","      14188","     476235","         35.39"
"MANALIPETC","EQ","12-May-2022","        103.50","        102.50","        103.90","        100.00","        103.70","        102.30","        101.83","     796427","            81100222.60","       9810","     260233","         32.68"
"MANALIPETC","EQ","13-May-2022","        102.30","        104.80","        106.95","        103.10","        103.80","        103.90","        105.23","     826267","            86948650.35","       9530","     254900","         30.85"
"MANALIPETC","EQ","16-May-2022","        103.90","        104.75","        105.70","        101.45","        105.70","        105.00","        104.34","     669811","            69891163.45","       7313","     214656","         32.05"
"MANALIPETC","EQ","17-May-2022","        105.00","        105.70","        114.15","        105.65","        113.50","        113.35","        110.38","    1201635","           132635875.30","      12464","     408399","         33.99"
"MANALIPETC","EQ","18-May-2022","        113.35","        114.35","        117.45","        112.20","        115.25","        115.20","        115.07","    1296808","           149224075.30","      11980","     378461","         29.18"
"MANALIPETC","EQ","19-May-2022","        115.20","        111.00","        113.40","        109.00","        110.65","        110.10","        111.23","     796588","            88606876.10","       8540","     277639","         34.85"
"MANALIPETC","EQ","20-May-2022","        110.10","        114.00","        116.60","        113.35","        115.65","        115.85","        114.88","     699511","            80359753.80","       8070","     232311","         33.21"
"MANALIPETC","EQ","23-May-2022","        115.85","        116.95","        118.00","        110.00","        112.05","        111.90","        114.28","     589227","            67336418.05","       6305","     245765","         41.71"
"MANALIPETC","EQ","24-May-2022","        111.90","        112.60","        112.60","        105.50","        105.55","        106.60","        108.26","     730426","            79073057.05","       8940","     381275","         52.20"
"MANALIPETC","EQ","25-May-2022","        106.60","        101.05","        103.50","         96.50","         98.30","         97.30","         99.49","    1555726","           154776564.40","      17552","     676515","         43.49"
"MANALIPETC","EQ","26-May-2022","         97.30","         98.30","        101.50","         92.25","         99.70","        100.10","         97.03","    1587757","           154052435.00","      15993","     511358","         32.21"
"MANALIPETC","EQ","27-May-2022","        100.10","        102.00","        102.50","         96.50","         97.00","         96.90","         98.83","     599974","            59296031.15","       8117","     247197","         41.20"
"MANALIPETC","EQ","30-May-2022","         96.90","         99.00","        100.50","         98.00","         98.70","         98.70","         99.17","     518691","            51439937.90","       6361","     229065","         44.16"
"MANALIPETC","EQ","31-May-2022","         98.70","         99.00","        102.95","         97.70","        100.15","        100.00","        100.64","     724720","            72936950.65","       8057","     295815","         40.82"
"MANALIPETC","EQ","01-Jun-2022","        100.00","        100.75","        101.95","         99.60","        101.10","        100.95","        100.83","     415260","            41869635.65","       5240","     197337","         47.52"
"MANALIPETC","EQ","02-Jun-2022","        100.95","        101.05","        101.25","         99.50","        100.15","        100.05","        100.22","     392134","            39301375.50","       4925","     200608","         51.16"
"MANALIPETC","EQ","03-Jun-2022","        100.05","        101.00","        105.40","        100.95","        102.00","        101.45","        103.42","    1058109","           109429374.60","      10729","     329321","         31.12"
"MANALIPETC","EQ","06-Jun-2022","        101.45","        101.90","        102.60","         99.10","        101.10","        101.35","        100.88","     526250","            53087014.05","       6139","     159498","         30.31"
"MANALIPETC","EQ","07-Jun-2022","        101.35","        101.40","        110.45","        101.10","        105.50","        106.40","        107.12","    5145410","           551170980.80","      50794","     989854","         19.24"
"MANALIPETC","EQ","08-Jun-2022","        106.40","        107.00","        109.35","        104.70","        106.00","        106.55","        107.03","    2426233","           259676583.90","      22110","     456463","         18.81"
"MANALIPETC","EQ","09-Jun-2022","        106.55","        106.15","        107.35","        103.85","        104.30","        104.95","        105.70","     846522","            89478341.25","       9599","     239826","         28.33"
"MANALIPETC","EQ","10-Jun-2022","        104.95","        103.00","        103.95","        101.50","        101.90","        102.10","        102.43","     556329","            56984149.85","       5692","     216344","         38.89"
"MANALIPETC","EQ","13-Jun-2022","        102.10","        100.00","        100.85","         98.00","         99.00","         98.65","         98.99","     664095","            65738075.75","       8321","     277208","         41.74"
"MANALIPETC","EQ","14-Jun-2022","         98.65","         96.15","         97.95","         93.10","         94.00","         94.10","         96.06","     852580","            81899415.25","       9489","     396605","         46.52"
"MANALIPETC","EQ","15-Jun-2022","         94.10","         93.00","         95.75","         93.00","         94.05","         94.40","         94.69","     679578","            64346468.15","       8564","     262518","         38.63"
"MANALIPETC","EQ","16-Jun-2022","         94.40","         95.65","         98.00","         90.20","         93.00","         92.90","         94.80","     688047","            65226135.35","       7468","     227231","         33.03"
"MANALIPETC","EQ","17-Jun-2022","         92.90","         91.00","         92.40","         88.65","         91.40","         90.95","         90.33","     727605","            65722169.35","       8986","     256029","         35.19"
"MANALIPETC","EQ","20-Jun-2022","         90.95","         91.25","         92.50","         85.95","         89.00","         87.75","         87.92","     773519","            68007221.80","       9379","     267708","         34.61"
"MANALIPETC","EQ","21-Jun-2022","         87.75","         89.95","        103.20","         89.65","        101.80","        100.45","         96.81","    2340542","           226579197.05","      19050","     756069","         32.30"
"MANALIPETC","EQ","22-Jun-2022","        100.45","        102.00","        104.70","         98.65","        102.90","        103.10","        102.14","    2718686","           277691845.80","      32339","     738610","         27.17"
"MANALIPETC","EQ","23-Jun-2022","        103.10","        103.00","        103.50","         98.00","         99.10","         99.30","        100.07","     723654","            72412663.65","       9234","     246725","         43.87"
"MANALIPETC","EQ","24-Jun-2022","         99.30","        101.00","        101.80","         98.50","         99.10","         99.85","         99.86","     442986","            44237490.05","       4964","     113071","         25.52"
"MANALIPETC","EQ","27-Jun-2022","         99.85","        102.00","        102.95","        100.05","        100.85","        100.55","        101.41","     292933","            29706923.40","       4076","     129219","         44.11"
"MANALIPETC","EQ","28-Jun-2022","        100.55","        101.45","        102.50","         99.30","        100.60","        101.15","        101.34","     650841","            65959418.05","       7306","     149146","         22.92"
"MANALIPETC","EQ","29-Jun-2022","        101.15","        100.40","        101.15","         99.00","         99.70","         99.65","        100.20","     320818","            32145881.85","       4044","     104837","         32.68"
"MANALIPETC","EQ","30-Jun-2022","         99.65","         99.00","        100.60","         97.10","         97.50","         97.70","         98.96","     302227","            29907693.30","       4183","     139389","         46.12"
"MANALIPETC","EQ","01-Jul-2022","         97.70","         97.80","         99.90","         95.60","         98.60","         98.70","         97.42","     383798","            37389094.65","       5249","     120271","         31.34"
"MANALIPETC","EQ","04-Jul-2022","         98.70","         99.00","        100.40","         98.45","         99.45","         99.35","         99.38","     240470","            23899076.85","       3425","      72825","         30.28"
"MANALIPETC","EQ","05-Jul-2022","         99.35","        100.45","        100.95","         98.00","         98.50","         98.80","         99.85","     254337","            25394657.10","       3789","     102375","         40.25"
"MANALIPETC","EQ","06-Jul-2022","         98.80","         98.80","         99.20","         96.70","         98.25","         98.25","         97.98","     332173","            32546543.35","       4743","     106535","         32.07"
"MANALIPETC","EQ","07-Jul-2022","         98.25","         99.00","        102.75","         98.25","         99.95","         99.70","        100.38","     449691","            45139447.65","       5534","     147859","         32.88"
"MANALIPETC","EQ","08-Jul-2022","         99.70","        102.10","        102.50","         99.10","         99.50","         99.65","        100.40","     371969","            37345618.05","       5128","     142675","         38.36"
"MANALIPETC","EQ","11-Jul-2022","         99.65","         99.90","        101.95","         99.50","        101.50","        101.25","        100.66","     334675","            33688320.65","       5634","     165225","         49.37"
"MANALIPETC","EQ","12-Jul-2022","        101.25","        101.25","        103.75","         99.00","        100.75","        100.35","        101.48","     452429","            45913699.10","       5331","     175954","         38.89"
"MANALIPETC","EQ","13-Jul-2022","        100.35","        100.50","        101.70","         99.50","         99.80","         99.80","        100.37","     248732","            24965276.35","       3555","     121417","         48.81"
"MANALIPETC","EQ","14-Jul-2022","         99.80","        100.00","        100.25","         98.50","         99.40","         99.25","         99.28","     221667","            22007056.35","       2809","      86435","         38.99"
"MANALIPETC","EQ","15-Jul-2022","         99.25","         99.50","         99.65","         97.50","         99.00","         98.80","         98.41","     251736","            24774423.30","       3533","     138153","         54.88"
"MANALIPETC","EQ","18-Jul-2022","         98.80","         99.15","        100.90","         97.80","         99.35","         99.45","         99.52","     327806","            32624881.95","       5479","     179834","         54.86"
"MANALIPETC","EQ","19-Jul-2022","         99.45","        100.00","        101.30","         99.45","        100.50","        100.65","        100.37","     359411","            36072874.25","       4612","     173095","         48.16"
"MANALIPETC","EQ","20-Jul-2022","        100.65","        102.00","        108.10","         98.65","        106.50","        104.50","        103.36","    2362855","           244231729.90","      20275","     707286","         29.93"
"MANALIPETC","EQ","21-Jul-2022","        104.50","        108.00","        109.75","        106.10","        107.60","        108.25","        107.90","    1563538","           168712227.15","      16814","     585129","         37.42"
"MANALIPETC","EQ","22-Jul-2022","        108.25","        108.95","        109.10","        104.10","        105.80","        106.15","        105.85","     698516","            73940801.75","       8612","     294598","         42.17"
"MANALIPETC","EQ","25-Jul-2022","        106.15","        104.55","        106.10","        103.50","        104.70","        104.90","        104.58","     491705","            51421187.30","       7555","     175318","         35.66"
